ResponseId,StartDate,EndDate,Duration__in_seconds_,time.ctrl_First_Click,time.ctrl_Last_Click,time.ctrl_Page_Submit,time.ctrl_Click_Count,time.enigm_First_Click,time.enigm_Last_Click,time.enigm_Page_Submit,time.enigm_Click_Count,time.expl.quant_First_Click,time.expl.quant_Last_Click,time.expl.quant_Page_Submit,time.expl.quant_Click_Count,time.benefit_First_Click,time.benefit_Last_Click,time.benefit_Page_Submit,time.benefit_Click_Count,time.risk_First_Click,time.risk_Last_Click,time.risk_Page_Submit,time.risk_Click_Count,time.balanced_First_Click,time.balanced_Last_Click,time.balanced_Page_Submit,time.balanced_Click_Count,time.enig.frame.expl_First_Click,time.enig.frame.expl_Last_Click,time.enig.frame.expl_Page_Submit,time.enig.frame.expl_Click_Count,time.enigm.benefit_First_Click,time.enigm.benefit_Last_Click,time.enigm.benefit_Page_Submit,time.enigm.benefit_Click_Count,time.enigm.risk_First_Click,time.enigm.risk_Last_Click,time.enigm.risk_Page_Submit,time.enigm.risk_Click_Count,time.enigm.balanced_First_Click,time.enigm.balanced_Last_Click,time.enigm.balanced_Page_Submit,time.enigm.balanced_Click_Count,time.expl.benefit_First_Click,time.expl.benefit_Last_Click,time.expl.benefit_Page_Submit,time.expl.benefit_Click_Count,time.expl.risk_First_Click,time.expl.risk_Last_Click,time.expl.risk_Page_Submit,time.expl.risk_Click_Count,time.expl.balanced_First_Click,time.expl.balanced_Last_Click,time.expl.balanced_Page_Submit,time.expl.balanced_Click_Count,time.enigm.expl.ben_First_Click,time.enigm.expl.ben_Last_Click,time.enigm.expl.ben_Page_Submit,time.enigm.expl.ben_Click_Count,time.enigm.expl.risk_First_Click,time.enigm.expl.risk_Last_Click,time.enigm.expl.risk_Page_Submit,time.enigm.expl.risk_Click_Count,time.enigm.expl.bal_First_Click,time.enigm.expl.bal_Last_Click,time.enigm.expl.bal_Page_Submit,time.enigm.expl.bal_Click_Count,Info.seeking_1,Info.seeking_2,Info.seeking_3,general.interest_1,general.interest_2,general.interest_3,general.interest_4,general.interest_5,general.interest_6,internal.efficacy_1,internal.efficacy_2,internal.efficacy_3,internal.efficacy_4,perceived.knowledge_1,perceived.knowledge_2,perceived.knowledge_3,perceived.knowledge_4,FL_32_DO_Control.group,FL_32_DO_Enigmaticframe,FL_32_DO_Explquantumconcept,FL_32_DO_benefitframe,FL_32_DO_riskframe,FL_32_DO_balancedframe,FL_32_DO_enigmaticframeexpl,FL_32_DO_enigmaticbenefit,FL_32_DO_enigmaticrisk,FL_32_DO_enigmaticbalanced,FL_32_DO_explanationbenefit,FL_32_DO_explanationrisk,FL_32_DO_explanationbalanced,FL_32_DO_enigmaticexplbenef,FL_32_DO_Enigmaticexplrisk,FL_32_DO_Enigmaticexplanationbalanced,Explquantumconcept_DO_expl.2a,Explquantumconcept_DO_expl.1a,Explquantumconcept_DO_expl.1b,Explquantumconcept_DO_expl.2b,Explquantumconcept_DO_expl.3a,Explquantumconcept_DO_expl.3b,Explquantumconcept_DO_time.expl.quant,Explquantumconcept_DO_expl.quantum.concept,enigmaticframeexpl_DO_enigm.3b,enigmaticframeexpl_DO_enigm1b,enigmaticframeexpl_DO_enigm.2a,enigmaticframeexpl_DO_enigm.2b,enigmaticframeexpl_DO_enigm.3a,enigmaticframeexpl_DO_enigmatic.frame_expl,enigmaticframeexpl_DO_enigm.1a,enigmaticframeexpl_DO_time.enig.frame.expl,explanationbenefit_DO_explanation_benefit,explanationbenefit_DO_explben.2a,explanationbenefit_DO_time.expl.benefit,explanationbenefit_DO_explben.2b,explanationbenefit_DO_explben.3a,explanationbenefit_DO_explben.3b,explanationbenefit_DO_explben.1a,explanationbenefit_DO_explben.1b,explanationrisk_DO_expl_risk.1a,explanationrisk_DO_expl_risk.1b,explanationrisk_DO_explanation_risk,explanationrisk_DO_expl_risk.2a,explanationrisk_DO_expl_risk.2b,explanationrisk_DO_time.expl.risk,explanationrisk_DO_expl_risk.3a,explanationrisk_DO_expl_risk.3b,explanationbalanced_DO_expl.bal.3b,explanationbalanced_DO_explanation_balanced,explanationbalanced_DO_expl.bal.1b,explanationbalanced_DO_expl.bal.2a,explanationbalanced_DO_expl.bal.2b,explanationbalanced_DO_time.expl.balanced,explanationbalanced_DO_expl.bal.3a,explanationbalanced_DO_expl.bal.1a,enigmaticexplbenef_DO_enigmatic.expl.benef,enigmaticexplbenef_DO_enigmatic.expl.ben1a,enigmaticexplbenef_DO_enigmatic.expl.ben3b,enigmaticexplbenef_DO_time.enigm.expl.ben,enigmaticexplbenef_DO_enigmatic.expl.ben1b,enigmaticexplbenef_DO_enigmatic.expl.ben2a,enigmaticexplbenef_DO_enigmatic.expl.ben2b,enigmaticexplbenef_DO_enigmatic.expl.ben3a,Enigmaticexplrisk_DO_enigmatic.expl.risk,Enigmaticexplrisk_DO_time.enigm.expl.risk,Enigmaticexplrisk_DO_enigmatic.ex.risk3b,Enigmaticexplrisk_DO_enigmatic.ex.risk2b,Enigmaticexplrisk_DO_enigmatic.ex.risk3a,Enigmaticexplrisk_DO_enigmatic.ex.risk1a,Enigmaticexplrisk_DO_enigmatic.ex.risk1b,Enigmaticexplrisk_DO_enigmatic.ex.risk2a,Enigmaticexplanationbalanced_DO_enigmatic.expl.balan,Enigmaticexplanationbalanced_DO_time.enigm.expl.bal,Enigmaticexplanationbalanced_DO_enigmatic.ex.bal.3a,Enigmaticexplanationbalanced_DO_enigmatic.ex.bal.3b,Enigmaticexplanationbalanced_DO_enigmatic.ex.bal.1a,Enigmaticexplanationbalanced_DO_enigmatic.ex.bal.1b,Enigmaticexplanationbalanced_DO_enigmatic.ex.bal.2a,Enigmaticexplanationbalanced_DO_enigmatic.ex.bal.2b,Token,byear,age_cont,age_4_rec,age_6_rec,age_7_rec,sex_rec,edu_clean,edu_2_rec,edu_3_rec,etn_2_rec,etn_3_rec,geo_prov_rec,geo_gem,geo_nielsen5_rec,geo_nielsen6_rec,urb,vote.recall_rec,weight,weight_trimmed_0.970,weight_trimmed_0.980,weight_trimmed_0.990
R_d57kqeDn8ixs9kl,5/17/2023 19:41,5/17/2023 19:44,141.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.50,17.78,19.74,5.00,,,,,2,2,2,3,3,3,4,3,3,2,2,4,3,1,1,2,2,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,2.00,,,,,,,,,,,,,73410,1962,61,3,5,5,1,2,2,3,1,1,4,281,4,4,3,11,0.71,0.77,0.76,0.72
R_DAdTVibd1kx3S1P,5/20/2023 14:17,5/20/2023 14:19,131.00,,,,,,,,,0.00,0.00,12.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,4,2,4,2,2,3,2,2,2,4,2,,,1.00,,,,,,,,,,,,,,2.00,,,,,,3.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576244,1958,65,4,6,6,1,5,1,1,2,2,4,274,4,4,4,2,0.63,0.69,0.69,0.64
R_DjfF0qm7zTRUXQd,5/19/2023 18:10,5/19/2023 18:17,410.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,84.18,86.03,10.00,,,,,,,,,4,4,4,4,4,3,5,3,5,1,1,4,2,1,2,5,3,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,2.00,,3.00,,,,,,,,,,,,,,,,,,,,,379113,1950,73,4,6,6,2,4,1,2,1,1,11,715,5,5,4,1,0.92,0.99,0.98,0.93
R_djsjweXQDxxE4kF,5/22/2023 17:07,5/22/2023 21:28,15631.00,,,,,,,,,,,,,15.69,15.69,20.15,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,4,2,4,4,3,4,2,2,2,2,2,2,4,2,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330427,1947,76,4,6,7,1,2,2,3,1,1,6,928,5,5,2,4,0.36,0.43,0.42,0.37
R_Dq1UrGP4OETFlv3,5/22/2023 8:54,5/22/2023 8:56,130.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,6.84,0.00,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,3,3,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947261,1974,49,2,4,4,2,5,1,1,1,1,12,502,1,6,2,1,6.77,2.50,2.76,4.90
R_DU0Gv24yKW9bwv7,5/22/2023 14:05,5/22/2023 14:07,132.00,,,,,,,,,,,,,,,,,,,,,,,,,12.20,14.55,15.48,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,4,2,3,2,4,1,1,1,1,2,1,3,1,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,2.00,,,1.00,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295740,1974,49,2,4,4,2,1,2,3,1,1,9,193,4,4,2,7,1.01,1.07,1.06,1.02
R_e2mlpkNJA5q5A2t,5/17/2023 20:44,5/17/2023 20:47,162.00,0.00,0.00,4.83,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,3,4,4,1,2,2,1,1,2,2,2,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260288,1970,53,3,4,4,1,4,1,2,1,1,12,1916,1,6,1,5,0.67,0.74,0.73,0.68
R_e58OsQc4QMYBdId,5/17/2023 9:57,5/17/2023 9:59,116.00,,,,,,,,,,,,,0.00,0.00,7.34,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,4,3,3,4,2,3,2,2,4,3,2,2,3,3,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71631,1959,64,3,5,5,1,2,2,3,1,1,5,1952,3,3,4,98,0.71,0.77,0.76,0.72
R_eDou3dfXReZ9XkR,5/17/2023 18:34,5/17/2023 18:37,199.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,9.32,14.30,3.00,,,,,2,2,4,4,5,4,4,3,4,4,2,4,4,4,2,4,3,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,,,,,2.00,,,,,,,,,772675,2003,20,1,1,1,1,3,1,2,2,3,2,,4,4,,88,2.50,2.50,2.56,2.51
R_eJszl1WC0AtUm6B,5/21/2023 15:02,5/21/2023 15:07,277.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.36,29.36,33.04,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,3,3,3,3,3,4,2,2,2,2,1,1,3,2,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773552,1954,69,4,6,6,1,4,1,2,1,1,4,213,4,4,4,4,0.40,0.46,0.46,0.41
R_ePWaNnWUsf3oAut,5/17/2023 22:25,5/18/2023 2:17,13928.00,0.00,0.00,8.41,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,2,3,3,2,2,2,1,1,1,1,1,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000087,1952,71,4,6,6,1,2,2,3,1,1,4,202,4,4,2,7,0.36,0.43,0.42,0.37
R_esxJnGAD4jJZB7P,5/17/2023 19:09,5/17/2023 19:12,219.00,,,,,,,,,0.00,0.00,21.40,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,3,3,4,3,3,1,1,1,1,1,1,3,1,,,1.00,,,,,,,,,,,,,,,,2.00,,,,3.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627824,1964,59,3,5,5,2,4,1,2,1,1,6,935,5,5,1,5,0.80,0.86,0.85,0.81
R_et9357sH3riYyAx,5/17/2023 21:30,5/17/2023 21:33,176.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,43.93,52.07,17.00,1,1,1,1,1,1,1,5,4,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,,,2.00,,,332652,1986,37,2,3,3,2,4,1,2,1,1,4,216,4,4,3,6,2.18,2.24,2.23,2.19
R_etIHboKczWvX73j,5/17/2023 18:43,5/17/2023 18:46,210.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.74,18.56,19.55,4.00,,,,,,,,,2,2,2,2,2,2,2,2,4,2,2,2,1,1,1,2,1,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,2.00,3.00,,,,,,,,,,,,,,,,,,,,,777664,1967,56,3,5,5,1,4,1,2,2,2,11,1714,5,5,5,5,0.67,0.74,0.73,0.68
R_eUNdLXIo97Wdzm9,5/20/2023 11:27,5/20/2023 11:32,248.00,0.00,0.00,7.80,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,2,2,2,3,2,1,2,2,3,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006123,1948,75,4,6,7,1,2,2,3,1,1,8,363,1,1,1,6,0.36,0.43,0.42,0.37
R_ezVJQ7jU4ChzpIZ,5/18/2023 20:05,5/18/2023 20:08,201.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,35.21,0.00,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,5,1,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,2.00,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,854688,1949,74,4,6,6,2,3,1,2,1,1,9,141,4,4,2,10,0.92,0.99,0.98,0.93
R_O1psMejRHoB72tr,5/16/2023 22:29,5/16/2023 22:32,182.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,35.17,0.00,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,4,4,3,3,3,2,4,4,3,2,2,2,4,2,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639039,1982,41,2,3,3,1,4,1,2,1,1,4,222,4,4,3,5,1.29,1.35,1.34,1.30
R_O6wqwBi3vonMhoZ,5/21/2023 13:58,5/21/2023 14:02,270.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,59.01,0.00,,,,,,,,,,,,,,,,,,,,,2,3,3,2,3,2,3,2,4,1,1,2,2,1,1,4,2,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,1.00,,3.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341154,1966,57,3,5,5,2,2,2,3,1,1,12,1963,2,2,4,5,0.78,0.85,0.84,0.79
R_O8XP8yDwI8ujHeF,5/17/2023 18:31,5/17/2023 18:34,194.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.64,17.64,19.68,1.00,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,2,3,3,3,2,2,3,3,4,4,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403802,1956,67,4,6,6,1,1,2,3,2,3,7,1674,5,5,2,1,0.36,0.43,0.42,0.37
R_OkAD4cGIIU9MgBX,5/19/2023 20:50,5/19/2023 20:53,213.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.28,30.28,35.84,1.00,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,4,4,1,5,4,4,3,4,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,3.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360288,1950,73,4,6,6,1,3,1,2,1,1,8,363,1,1,1,1,0.40,0.46,0.46,0.41
R_ONC61hnSOgRiaBz,5/17/2023 18:36,5/17/2023 18:42,385.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.25,84.74,85.95,3.00,,,,,,,,,,,,,,,,,,,,,2,2,3,3,3,3,3,4,4,2,4,4,3,3,2,4,3,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,1.00,,3.00,,,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325107,1958,65,4,6,6,1,3,1,2,1,1,8,852,2,2,4,15,0.40,0.46,0.46,0.41
R_oXA855yeDAmTARP,5/17/2023 18:24,5/17/2023 18:29,302.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.14,29.33,30.83,2.00,,,,,,,,,,,,,,,,,,,,,3,4,4,4,4,4,4,1,4,3,2,3,2,2,2,4,2,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,1.00,2.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636795,1980,43,2,3,3,1,6,1,1,1,1,9,193,4,4,2,3,2.58,2.50,2.63,2.59
R_pcRtV74CmtT4ncd,5/17/2023 19:17,5/17/2023 19:58,2448.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.30,26.67,28.58,3.00,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,4,3,4,3,2,2,3,3,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,1.00,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,618247,1996,27,1,2,2,1,2,2,3,1,1,12,556,2,2,2,1,1.04,1.10,1.09,1.05
R_PGaMTBdj95p7GyB,5/17/2023 19:08,5/17/2023 19:11,129.00,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,19.62,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,4,2,5,2,2,5,2,2,1,2,1,,,,,,,1.00,,,,,,,,,,,,,,,,,,,2.00,,,,1.00,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400689,1987,36,2,3,3,1,1,2,3,1,1,7,797,5,5,3,7,0.71,0.77,0.77,0.72
R_pGUKcGaTGvNLCG5,5/17/2023 17:42,5/17/2023 17:45,178.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,31.61,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,4,3,3,3,3,3,3,3,2,2,2,2,4,2,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990883,1958,65,4,6,6,2,2,2,3,1,1,4,297,4,4,4,2,0.52,0.58,0.57,0.53
R_PH7vtjM4e2VTQU9,5/20/2023 11:21,5/20/2023 11:23,111.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,14.65,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,1,2,3,2,1,1,3,1,1,1,3,2,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943689,1972,51,3,4,4,2,4,1,2,1,1,5,1952,3,3,4,11,0.80,0.86,0.85,0.81
R_PMtLkJUELzdyI2R,5/21/2023 8:04,5/21/2023 8:09,318.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.29,16.66,28.20,2.00,,,,,,,,,,,,,3,3,4,3,3,3,3,1,3,2,2,1,1,1,1,3,1,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,2.00,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,349576,1985,38,2,3,3,2,3,1,2,1,1,4,200,4,4,2,2,2.18,2.24,2.23,2.19
R_ptJNCoLMl7YAihr,5/17/2023 19:12,5/17/2023 19:18,354.00,,,,,0.00,0.00,13.88,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,4,2,1,1,1,1,1,1,1,1,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378981,1950,73,4,6,6,2,6,1,1,1,1,12,547,2,2,1,98,1.73,1.79,1.78,1.74
R_PTW1ufLCP0uMuJ3,5/19/2023 9:37,5/19/2023 9:40,182.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,43.56,0.00,,,,,,,,,,,,,,,,,1,1,3,3,3,3,3,3,3,2,2,1,1,2,1,1,3,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,2.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775099,1952,71,4,6,6,1,3,1,2,1,1,12,1621,2,2,3,1,0.40,0.46,0.46,0.41
R_pueyDdKtWoKBQVH,5/17/2023 20:04,5/17/2023 20:07,186.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.84,42.43,49.01,3.00,,,,,,,,,,,,,,,,,4,4,4,3,3,3,4,3,5,1,1,3,3,1,1,2,2,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,2.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570198,1977,46,2,4,4,2,2,2,3,2,2,12,537,2,2,2,,1.01,1.07,1.06,1.02
R_PvaKTJupA8C0rlv,5/17/2023 21:54,5/17/2023 21:58,253.00,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,24.04,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,3,2,3,3,3,1,2,3,2,2,2,2,3,,,,,,,1.00,,,,,,,,,,,,,,,,,,2.00,,,,,1.00,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654302,1945,78,4,6,7,1,2,2,3,1,1,7,855,5,5,1,2,0.36,0.43,0.42,0.37
R_PYuv9UlxpyREHpT,5/17/2023 7:32,5/17/2023 7:34,137.00,0.00,0.00,8.60,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,4,2,3,3,4,3,3,3,3,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462871,1972,51,3,4,4,1,3,1,2,1,1,4,202,4,4,2,1,0.67,0.74,0.73,0.68
R_pz7xOikNUI7NMVb,5/17/2023 22:10,5/17/2023 22:12,116.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,12.18,14.69,7.00,,,,,1,1,1,3,2,1,3,4,3,1,1,3,1,1,1,4,1,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,,,2.00,,,,,,,,,,,344374,1986,37,2,3,3,2,2,2,3,1,1,7,772,5,5,1,2,1.01,1.07,1.06,1.02
R_Q9XM5kdEplU5U2J,5/16/2023 16:52,5/16/2023 16:54,130.00,,,,,,,,,,,,,,,,,,,,,,,,,3.26,3.79,4.60,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,4,3,4,4,3,3,2,2,1,2,2,1,4,2,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,2.00,,,1.00,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669568,1948,75,4,6,7,1,5,1,1,1,1,8,363,1,1,1,1,0.63,0.69,0.69,0.64
R_qUEPHuP9gk50eoF,5/20/2023 10:36,5/20/2023 10:38,128.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,17.73,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,3,3,4,2,4,4,2,2,2,2,2,4,2,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687861,1998,25,1,2,2,2,3,1,2,1,1,5,14,3,3,1,2,4.90,2.50,2.76,4.90
R_R3HykJ6JPnGLz5T,5/22/2023 9:32,5/22/2023 9:35,141.00,0.00,0.00,9.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,1,5,2,2,1,1,1,1,1,3,2,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331522,1974,49,2,4,4,1,2,2,3,1,1,12,518,1,1,1,2,0.71,0.77,0.77,0.72
R_Rb2YkOETcQIGELf,5/21/2023 14:09,5/21/2023 14:18,508.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,36.89,0.00,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,3,2,2,3,3,2,2,3,2,3,3,2,2,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621054,1996,27,1,2,2,1,2,2,3,2,2,4,1734,4,4,4,8,1.04,1.10,1.09,1.05
